Date,Site_Code,Site_Name,Region,Visitors,Avg_Spend_per_Head_GBP,Weather
2026-03-17,S002,Nova Manchester Arndale,Manchester,2175,12.72,Cold
2026-03-17,S003,Nova Birmingham Bullring,Birmingham,2440,18.46,Dry
2026-03-17,S004,Nova Bristol Cabot,Bristol,1546,16.94,Dry
2026-03-17,S005,Nova Edinburgh Princes,Edinburgh,1937,15.35,Dry
2026-03-18,S001,Nova London Bridge,London,3231,14.88,Dry
2026-03-18,S002,Nova Manchester Arndale,Manchester,2484,11.07,Dry
2026-03-18,S003,Nova Birmingham Bullring,Birmingham,2542,17.1,Cold
2026-03-18,S004,Nova Bristol Cabot,Bristol,1657,18.35,Dry
2026-03-18,S005,Nova Edinburgh Princes,Edinburgh,2018,13.05,Dry
2026-03-19,S001,Nova London Bridge,London,3342,11.8,Dry
2026-03-19,S002,Nova Manchester Arndale,Manchester,2603,15.69,Dry
2026-03-19,S003,Nova Birmingham Bullring,Birmingham,2556,17.37,Cold
2026-03-19,S004,Nova Bristol Cabot,Bristol,1812,15.06,Dry
2026-03-19,S005,Nova Edinburgh Princes,Edinburgh,2029,11.46,Dry
2026-03-20,S001,Nova London Bridge,London,4703,16.07,Dry
2026-03-20,S002,Nova Manchester Arndale,Manchester,3146,11.98,Dry
2026-03-20,S003,Nova Birmingham Bullring,Birmingham,3870,14.9,Dry
2026-03-20,S004,Nova Bristol Cabot,Bristol,2528,15.5,Dry
2026-03-20,S005,Nova Edinburgh Princes,Edinburgh,2802,15.91,Dry
2026-03-21,S001,Nova London Bridge,London,4794,17.53,Cold
2026-03-21,S002,Nova Manchester Arndale,Manchester,4288,13.46,Dry
2026-03-21,S003,Nova Birmingham Bullring,Birmingham,3610,13.76,Rain
2026-03-21,S004,Nova Bristol Cabot,Bristol,2484,16.11,Rain
2026-03-21,S005,Nova Edinburgh Princes,Edinburgh,2986,13.48,Cold
2026-03-22,S001,Nova London Bridge,London,4498,15.61,Dry
2026-03-22,S002,Nova Manchester Arndale,Manchester,3377,11.85,Dry
2026-03-22,S003,Nova Birmingham Bullring,Birmingham,4099,16.71,Sunny
2026-03-22,S004,Nova Bristol Cabot,Bristol,2913,15.55,Sunny
2026-03-22,S005,Nova Edinburgh Princes,Edinburgh,2417,13.75,Rain
2026-03-23,S001,Nova London Bridge,London,3345,16.36,Dry
2026-03-23,S002,Nova Manchester Arndale,Manchester,2216,12.72,Dry
2026-03-23,S003,Nova Birmingham Bullring,Birmingham,2195,17.45,Rain
2026-03-23,S004,Nova Bristol Cabot,Bristol,1655,11.58,Dry
2026-03-23,S005,Nova Edinburgh Princes,Edinburgh,1493,12.32,Rain
2026-03-24,S001,Nova London Bridge,London,3514,14.57,Sunny
2026-03-24,S002,Nova Manchester Arndale,Manchester,2282,14.82,Cold
2026-03-24,S003,Nova Birmingham Bullring,Birmingham,2234,14.51,Cold
2026-03-24,S004,Nova Bristol Cabot,Bristol,1536,14.17,Cold
2026-03-24,S005,Nova Edinburgh Princes,Edinburgh,2101,16.82,Sunny
2026-03-25,S001,Nova London Bridge,London,3622,12.05,Dry
2026-03-25,S002,Nova Manchester Arndale,Manchester,2797,15.98,Sunny
2026-03-25,S003,Nova Birmingham Bullring,Birmingham,2614,14.35,Dry
2026-03-25,S004,Nova Bristol Cabot,Bristol,1869,12.77,Dry
2026-03-25,S005,Nova Edinburgh Princes,Edinburgh,2095,15.04,Dry
2026-03-26,S001,Nova London Bridge,London,2871,16.58,Rain
2026-03-26,S002,Nova Manchester Arndale,Manchester,2660,15.6,Dry
2026-03-26,S003,Nova Birmingham Bullring,Birmingham,2704,12.55,Dry
2026-03-26,S004,Nova Bristol Cabot,Bristol,2140,17.59,Sunny
2026-03-26,S005,Nova Edinburgh Princes,Edinburgh,1930,13.74,Rain
2026-03-27,S001,Nova London Bridge,London,4560,13.09,Dry
2026-03-27,S002,Nova Manchester Arndale,Manchester,3406,11.72,Dry
2026-03-27,S003,Nova Birmingham Bullring,Birmingham,3491,12.55,Dry
2026-03-27,S004,Nova Bristol Cabot,Bristol,2282,11.71,Dry
2026-03-27,S005,Nova Edinburgh Princes,Edinburgh,2951,15.15,Dry
2026-03-28,S001,Nova London Bridge,London,5588,17.3,Dry
2026-03-28,S002,Nova Manchester Arndale,Manchester,4197,13.02,Dry
2026-03-28,S003,Nova Birmingham Bullring,Birmingham,4208,17.16,Dry
2026-03-28,S004,Nova Bristol Cabot,Bristol,2942,19.03,Dry
2026-03-28,S005,Nova Edinburgh Princes,Edinburgh,3405,15.0,Dry
2026-03-29,S001,Nova London Bridge,London,4195,14.49,Rain
2026-03-29,S002,Nova Manchester Arndale,Manchester,3865,17.85,Dry
2026-03-29,S003,Nova Birmingham Bullring,Birmingham,3746,16.86,Dry
2026-03-29,S004,Nova Bristol Cabot,Bristol,1970,17.88,Rain
2026-03-29,S005,Nova Edinburgh Princes,Edinburgh,3112,14.93,Dry
2026-03-30,S001,Nova London Bridge,London,3127,18.25,Cold
2026-03-30,S002,Nova Manchester Arndale,Manchester,2293,12.6,Dry
2026-03-30,S003,Nova Birmingham Bullring,Birmingham,1941,15.29,Rain
2026-03-30,S004,Nova Bristol Cabot,Bristol,1491,16.09,Cold
2026-03-30,S005,Nova Edinburgh Princes,Edinburgh,1956,13.84,Dry
2026-03-31,S001,Nova London Bridge,London,3271,14.55,Dry
2026-03-31,S002,Nova Manchester Arndale,Manchester,1824,15.75,Rain
2026-03-31,S003,Nova Birmingham Bullring,Birmingham,2522,12.38,Dry
2026-03-31,S004,Nova Bristol Cabot,Bristol,1575,15.12,Dry
2026-03-31,S005,Nova Edinburgh Princes,Edinburgh,1858,17.41,Dry
2026-04-01,S001,Nova London Bridge,London,4194,14.66,Sunny
2026-04-01,S002,Nova Manchester Arndale,Manchester,2705,16.53,Dry
2026-04-01,S003,Nova Birmingham Bullring,Birmingham,3075,15.27,Dry
2026-04-01,S004,Nova Bristol Cabot,Bristol,1909,15.69,Dry
2026-04-01,S005,Nova Edinburgh Princes,Edinburgh,2378,11.02,Dry
2026-04-02,S001,Nova London Bridge,London,4005,15.22,Dry
2026-04-02,S002,Nova Manchester Arndale,Manchester,2956,13.0,Dry
2026-04-02,S003,Nova Birmingham Bullring,Birmingham,3427,12.8,Dry
2026-04-02,S004,Nova Bristol Cabot,Bristol,1952,13.5,Dry
2026-04-02,S005,Nova Edinburgh Princes,Edinburgh,1855,11.58,Rain
2026-04-03,S001,Nova London Bridge,London,4346,15.56,Rain
2026-04-03,S002,Nova Manchester Arndale,Manchester,2780,11.58,Rain
2026-04-03,S003,Nova Birmingham Bullring,Birmingham,3780,12.56,Dry
2026-04-03,S004,Nova Bristol Cabot,Bristol,2038,17.45,Rain
2026-04-03,S005,Nova Edinburgh Princes,Edinburgh,2550,16.08,Rain
2026-04-04,S001,Nova London Bridge,London,6454,11.94,Dry
2026-04-04,S002,Nova Manchester Arndale,Manchester,4087,14.89,Dry
2026-04-04,S003,Nova Birmingham Bullring,Birmingham,3941,18.13,Rain
2026-04-04,S004,Nova Bristol Cabot,Bristol,2404,15.25,Rain
2026-04-04,S005,Nova Edinburgh Princes,Edinburgh,3566,15.22,Dry
2026-04-05,S001,Nova London Bridge,London,5425,17.23,Dry
2026-04-05,S002,Nova Manchester Arndale,Manchester,4219,13.06,Dry
2026-04-05,S003,Nova Birmingham Bullring,Birmingham,3502,14.1,Rain
2026-04-05,S004,Nova Bristol Cabot,Bristol,2819,16.51,Dry
2026-04-05,S005,Nova Edinburgh Princes,Edinburgh,3303,14.93,Dry
2026-04-06,S001,Nova London Bridge,London,2862,17.9,Rain
2026-04-06,S002,Nova Manchester Arndale,Manchester,1961,17.22,Rain
2026-04-06,S003,Nova Birmingham Bullring,Birmingham,2684,13.29,Dry
2026-04-06,S004,Nova Bristol Cabot,Bristol,1899,17.17,Sunny
2026-04-06,S005,Nova Edinburgh Princes,Edinburgh,2288,14.47,Sunny
2026-04-07,S001,Nova London Bridge,London,3263,16.18,Dry
2026-04-07,S002,Nova Manchester Arndale,Manchester,2447,17.81,Dry
2026-04-07,S003,Nova Birmingham Bullring,Birmingham,3264,18.08,Sunny
2026-04-07,S004,Nova Bristol Cabot,Bristol,1767,16.75,Dry
2026-04-07,S005,Nova Edinburgh Princes,Edinburgh,2149,13.25,Dry
2026-04-08,S001,Nova London Bridge,London,3644,13.97,Dry
2026-04-08,S002,Nova Manchester Arndale,Manchester,2813,16.34,Dry
2026-04-08,S003,Nova Birmingham Bullring,Birmingham,3180,11.9,Dry
2026-04-08,S004,Nova Bristol Cabot,Bristol,1792,11.06,Cold
2026-04-08,S005,Nova Edinburgh Princes,Edinburgh,2008,11.1,Rain
2026-04-09,S001,Nova London Bridge,London,3742,18.06,Dry
2026-04-09,S002,Nova Manchester Arndale,Manchester,2752,14.83,Dry
2026-04-09,S003,Nova Birmingham Bullring,Birmingham,2971,16.68,Dry
2026-04-09,S004,Nova Bristol Cabot,Bristol,1985,12.43,Cold
2026-04-09,S005,Nova Edinburgh Princes,Edinburgh,2172,16.43,Cold
2026-04-10,S001,Nova London Bridge,London,4989,13.31,Dry
2026-04-10,S002,Nova Manchester Arndale,Manchester,3822,18.67,Dry
2026-04-10,S003,Nova Birmingham Bullring,Birmingham,3781,19.4,Dry
2026-04-10,S004,Nova Bristol Cabot,Bristol,2499,11.9,Dry
2026-04-10,S005,Nova Edinburgh Princes,Edinburgh,2880,15.44,Dry
2026-04-11,S001,Nova London Bridge,London,6025,14.87,Dry
2026-04-11,S002,Nova Manchester Arndale,Manchester,4121,17.05,Dry
2026-04-11,S003,Nova Birmingham Bullring,Birmingham,3669,14.32,Rain
2026-04-11,S004,Nova Bristol Cabot,Bristol,2772,15.72,Rain
2026-04-11,S005,Nova Edinburgh Princes,Edinburgh,3792,13.66,Dry
2026-04-12,S001,Nova London Bridge,London,5144,13.25,Dry
2026-04-12,S002,Nova Manchester Arndale,Manchester,4762,15.55,Sunny
2026-04-12,S003,Nova Birmingham Bullring,Birmingham,4196,12.56,Dry
2026-04-12,S004,Nova Bristol Cabot,Bristol,3221,14.61,Sunny
2026-04-12,S005,Nova Edinburgh Princes,Edinburgh,3558,19.1,Sunny
2026-04-13,S001,Nova London Bridge,London,3835,13.63,Sunny
2026-04-13,S002,Nova Manchester Arndale,Manchester,2652,14.78,Dry
2026-04-13,S003,Nova Birmingham Bullring,Birmingham,2965,14.46,Dry
2026-04-13,S004,Nova Bristol Cabot,Bristol,1553,11.82,Rain
2026-04-13,S005,Nova Edinburgh Princes,Edinburgh,2326,16.43,Sunny
2026-04-14,S001,Nova London Bridge,London,2737,11.41,Rain
2026-04-14,S002,Nova Manchester Arndale,Manchester,2500,12.92,Dry
2026-04-14,S003,Nova Birmingham Bullring,Birmingham,2904,11.12,Dry
2026-04-14,S004,Nova Bristol Cabot,Bristol,1877,11.66,Dry
2026-04-14,S005,Nova Edinburgh Princes,Edinburgh,2247,17.79,Dry
2026-04-15,S001,Nova London Bridge,London,3205,18.06,Cold
2026-04-15,S002,Nova Manchester Arndale,Manchester,2413,18.13,Cold
2026-04-15,S003,Nova Birmingham Bullring,Birmingham,3245,14.4,Dry
2026-04-15,S004,Nova Bristol Cabot,Bristol,1688,18.19,Rain
2026-04-15,S005,Nova Edinburgh Princes,Edinburgh,2473,17.31,Sunny
2026-04-16,S001,Nova London Bridge,London,3633,11.35,Dry
2026-04-16,S002,Nova Manchester Arndale,Manchester,2850,13.59,Dry
2026-04-16,S003,Nova Birmingham Bullring,Birmingham,3341,14.65,Dry
2026-04-16,S004,Nova Bristol Cabot,Bristol,1914,11.59,Cold
2026-04-16,S005,Nova Edinburgh Princes,Edinburgh,1881,13.91,Rain
2026-04-17,S001,Nova London Bridge,London,4940,14.02,Dry
2026-04-17,S002,Nova Manchester Arndale,Manchester,3906,16.26,Dry
2026-04-17,S003,Nova Birmingham Bullring,Birmingham,4172,14.97,Dry
2026-04-17,S004,Nova Bristol Cabot,Bristol,1997,14.97,Rain
2026-04-17,S005,Nova Edinburgh Princes,Edinburgh,2827,19.19,Dry
2026-04-18,S001,Nova London Bridge,London,6337,12.34,Dry
2026-04-18,S002,Nova Manchester Arndale,Manchester,4674,13.02,Dry
2026-04-18,S003,Nova Birmingham Bullring,Birmingham,5129,17.11,Dry
2026-04-18,S004,Nova Bristol Cabot,Bristol,3408,14.94,Sunny
2026-04-18,S005,Nova Edinburgh Princes,Edinburgh,3444,13.42,Cold
2026-04-19,S001,Nova London Bridge,London,5215,19.34,Dry
2026-04-19,S002,Nova Manchester Arndale,Manchester,3771,19.09,Dry
2026-04-19,S003,Nova Birmingham Bullring,Birmingham,4681,12.61,Dry
2026-04-19,S004,Nova Bristol Cabot,Bristol,2770,16.11,Dry
2026-04-19,S005,Nova Edinburgh Princes,Edinburgh,3272,16.74,Dry
2026-04-20,S001,Nova London Bridge,London,3451,14.24,Dry
2026-04-20,S002,Nova Manchester Arndale,Manchester,2314,13.06,Cold
2026-04-20,S003,Nova Birmingham Bullring,Birmingham,2788,13.1,Dry
2026-04-20,S004,Nova Bristol Cabot,Bristol,1742,14.12,Dry
2026-04-20,S005,Nova Edinburgh Princes,Edinburgh,2196,16.7,Dry
2026-04-21,S001,Nova London Bridge,London,3419,13.57,Dry
2026-04-21,S002,Nova Manchester Arndale,Manchester,2406,12.49,Dry
2026-04-21,S003,Nova Birmingham Bullring,Birmingham,2857,15.98,Dry
2026-04-21,S004,Nova Bristol Cabot,Bristol,1920,13.76,Dry
2026-04-21,S005,Nova Edinburgh Princes,Edinburgh,2331,12.9,Dry
2026-04-22,S001,Nova London Bridge,London,3199,17.43,Cold
2026-04-22,S002,Nova Manchester Arndale,Manchester,2256,17.32,Rain
2026-04-22,S003,Nova Birmingham Bullring,Birmingham,2793,15.1,Cold
2026-04-22,S004,Nova Bristol Cabot,Bristol,2317,17.25,Sunny
2026-04-22,S005,Nova Edinburgh Princes,Edinburgh,2552,18.41,Sunny
2026-04-23,S001,Nova London Bridge,London,4637,17.08,Sunny
2026-04-23,S002,Nova Manchester Arndale,Manchester,3027,13.16,Dry
2026-04-23,S003,Nova Birmingham Bullring,Birmingham,3346,15.7,Dry
2026-04-23,S004,Nova Bristol Cabot,Bristol,2023,14.76,Cold
2026-04-23,S005,Nova Edinburgh Princes,Edinburgh,2541,15.97,Sunny
2026-04-24,S001,Nova London Bridge,London,4372,15.11,Rain
2026-04-24,S002,Nova Manchester Arndale,Manchester,2762,13.79,Rain
2026-04-24,S003,Nova Birmingham Bullring,Birmingham,3965,15.42,Cold
2026-04-24,S004,Nova Bristol Cabot,Bristol,2222,14.0,Cold
2026-04-24,S005,Nova Edinburgh Princes,Edinburgh,3310,12.38,Dry
2026-04-25,S001,Nova London Bridge,London,5572,13.69,Dry
2026-04-25,S002,Nova Manchester Arndale,Manchester,4079,12.04,Dry
2026-04-25,S003,Nova Birmingham Bullring,Birmingham,5139,12.26,Dry
2026-04-25,S004,Nova Bristol Cabot,Bristol,3039,16.96,Cold
2026-04-25,S005,Nova Edinburgh Princes,Edinburgh,3201,18.04,Cold
2026-04-26,S001,Nova London Bridge,London,5158,11.61,Dry
2026-04-26,S002,Nova Manchester Arndale,Manchester,3416,13.5,Rain
2026-04-26,S003,Nova Birmingham Bullring,Birmingham,4445,12.82,Dry
2026-04-26,S004,Nova Bristol Cabot,Bristol,2873,18.36,Dry
2026-04-26,S005,Nova Edinburgh Princes,Edinburgh,3770,15.22,Sunny
2026-04-27,S001,Nova London Bridge,London,3312,13.16,Dry
2026-04-27,S002,Nova Manchester Arndale,Manchester,2678,18.13,Dry
2026-04-27,S003,Nova Birmingham Bullring,Birmingham,2648,16.49,Dry
2026-04-27,S004,Nova Bristol Cabot,Bristol,1962,14.2,Dry
2026-04-27,S005,Nova Edinburgh Princes,Edinburgh,2033,17.78,Dry
2026-04-28,S001,Nova London Bridge,London,3647,12.47,Dry
2026-04-28,S002,Nova Manchester Arndale,Manchester,3108,15.66,Sunny
2026-04-28,S003,Nova Birmingham Bullring,Birmingham,2836,11.33,Dry
2026-04-28,S004,Nova Bristol Cabot,Bristol,2211,11.78,Sunny
2026-04-28,S005,Nova Edinburgh Princes,Edinburgh,2257,16.16,Dry
2026-04-29,S001,Nova London Bridge,London,3834,15.57,Dry
2026-04-29,S002,Nova Manchester Arndale,Manchester,2253,12.68,Rain
2026-04-29,S003,Nova Birmingham Bullring,Birmingham,3579,17.32,Sunny
2026-04-29,S004,Nova Bristol Cabot,Bristol,1922,15.25,Dry
2026-04-29,S005,Nova Edinburgh Princes,Edinburgh,2412,15.35,Dry
2026-04-30,S001,Nova London Bridge,London,3653,13.83,Dry
2026-04-30,S002,Nova Manchester Arndale,Manchester,2950,11.89,Dry
2026-04-30,S003,Nova Birmingham Bullring,Birmingham,3213,15.25,Dry
2026-04-30,S004,Nova Bristol Cabot,Bristol,1956,14.43,Cold
2026-04-30,S005,Nova Edinburgh Princes,Edinburgh,2244,17.29,Dry
2026-05-01,S001,Nova London Bridge,London,5362,17.73,Dry
2026-05-01,S002,Nova Manchester Arndale,Manchester,4276,17.78,Dry
2026-05-01,S003,Nova Birmingham Bullring,Birmingham,5105,14.47,Sunny
2026-05-01,S004,Nova Bristol Cabot,Bristol,2817,19.06,Dry
2026-05-01,S005,Nova Edinburgh Princes,Edinburgh,3580,15.41,Dry
2026-05-02,S001,Nova London Bridge,London,6760,17.79,Dry
2026-05-02,S002,Nova Manchester Arndale,Manchester,4466,18.66,Dry
2026-05-02,S003,Nova Birmingham Bullring,Birmingham,5507,14.79,Dry
2026-05-02,S004,Nova Bristol Cabot,Bristol,2887,13.5,Rain
2026-05-02,S005,Nova Edinburgh Princes,Edinburgh,4280,13.31,Dry
2026-05-03,S001,Nova London Bridge,London,5382,13.77,Cold
2026-05-03,S002,Nova Manchester Arndale,Manchester,3652,12.93,Rain
2026-05-03,S003,Nova Birmingham Bullring,Birmingham,4760,17.98,Dry
2026-05-03,S004,Nova Bristol Cabot,Bristol,3054,16.63,Dry
2026-05-03,S005,Nova Edinburgh Princes,Edinburgh,3896,13.61,Dry
2026-05-04,S001,Nova London Bridge,London,3995,16.66,Dry
2026-05-04,S002,Nova Manchester Arndale,Manchester,2808,18.46,Cold
2026-05-04,S003,Nova Birmingham Bullring,Birmingham,3282,12.86,Sunny
2026-05-04,S004,Nova Bristol Cabot,Bristol,1607,16.99,Rain
2026-05-04,S005,Nova Edinburgh Princes,Edinburgh,2412,16.99,Dry
2026-05-05,S001,Nova London Bridge,London,4083,18.37,Dry
2026-05-05,S002,Nova Manchester Arndale,Manchester,3318,18.07,Sunny
2026-05-05,S003,Nova Birmingham Bullring,Birmingham,3270,13.5,Dry
2026-05-05,S004,Nova Bristol Cabot,Bristol,2116,13.99,Dry
2026-05-05,S005,Nova Edinburgh Princes,Edinburgh,2210,14.92,Dry
2026-05-06,S001,Nova London Bridge,London,3933,11.24,Cold
2026-05-06,S002,Nova Manchester Arndale,Manchester,3044,11.51,Dry
2026-05-06,S003,Nova Birmingham Bullring,Birmingham,3349,16.45,Dry
2026-05-06,S004,Nova Bristol Cabot,Bristol,2026,15.97,Dry
2026-05-06,S005,Nova Edinburgh Princes,Edinburgh,2146,12.69,Rain
2026-05-07,S001,Nova London Bridge,London,4383,15.22,Dry
2026-05-07,S002,Nova Manchester Arndale,Manchester,3371,14.41,Dry
2026-05-07,S003,Nova Birmingham Bullring,Birmingham,3741,13.14,Dry
2026-05-07,S004,Nova Bristol Cabot,Bristol,2246,11.84,Dry
2026-05-07,S005,Nova Edinburgh Princes,Edinburgh,2775,13.2,Dry
2026-05-08,S001,Nova London Bridge,London,5268,16.16,Dry
2026-05-08,S002,Nova Manchester Arndale,Manchester,3510,14.49,Cold
2026-05-08,S003,Nova Birmingham Bullring,Birmingham,4552,11.92,Dry
2026-05-08,S004,Nova Bristol Cabot,Bristol,2663,18.9,Dry
2026-05-08,S005,Nova Edinburgh Princes,Edinburgh,3510,17.63,Dry
2026-05-09,S001,Nova London Bridge,London,6968,11.64,Sunny
2026-05-09,S002,Nova Manchester Arndale,Manchester,4581,16.78,Dry
2026-05-09,S003,Nova Birmingham Bullring,Birmingham,4626,13.49,Rain
2026-05-09,S004,Nova Bristol Cabot,Bristol,3365,18.27,Dry
2026-05-09,S005,Nova Edinburgh Princes,Edinburgh,3775,16.88,Dry
2026-05-10,S001,Nova London Bridge,London,5891,12.49,Dry
2026-05-10,S002,Nova Manchester Arndale,Manchester,3427,14.18,Rain
2026-05-10,S003,Nova Birmingham Bullring,Birmingham,4990,12.8,Dry
2026-05-10,S004,Nova Bristol Cabot,Bristol,3437,12.17,Sunny
2026-05-10,S005,Nova Edinburgh Princes,Edinburgh,3703,18.9,Dry
2026-05-11,S001,Nova London Bridge,London,4065,11.59,Sunny
2026-05-11,S002,Nova Manchester Arndale,Manchester,2347,15.86,Rain
2026-05-11,S003,Nova Birmingham Bullring,Birmingham,2362,17.89,Rain
2026-05-11,S004,Nova Bristol Cabot,Bristol,2132,15.75,Dry
2026-05-11,S005,Nova Edinburgh Princes,Edinburgh,2302,18.04,Dry
2026-05-12,S001,Nova London Bridge,London,3972,17.83,Dry
2026-05-12,S002,Nova Manchester Arndale,Manchester,2751,13.59,Cold
2026-05-12,S003,Nova Birmingham Bullring,Birmingham,2906,18.4,Dry
2026-05-12,S004,Nova Bristol Cabot,Bristol,2385,18.0,Sunny
2026-05-12,S005,Nova Edinburgh Princes,Edinburgh,2413,14.11,Dry
2026-05-13,S001,Nova London Bridge,London,4415,15.65,Sunny
2026-05-13,S002,Nova Manchester Arndale,Manchester,2962,12.45,Dry
2026-05-13,S003,Nova Birmingham Bullring,Birmingham,3233,12.75,Dry
2026-05-13,S004,Nova Bristol Cabot,Bristol,2067,14.0,Dry
2026-05-13,S005,Nova Edinburgh Princes,Edinburgh,2049,13.21,Rain
2026-05-14,S001,Nova London Bridge,London,3750,17.03,Cold
2026-05-14,S002,Nova Manchester Arndale,Manchester,2918,18.37,Dry
2026-05-14,S003,Nova Birmingham Bullring,Birmingham,2791,13.98,Rain
2026-05-14,S004,Nova Bristol Cabot,Bristol,2361,15.88,Dry
2026-05-14,S005,Nova Edinburgh Princes,Edinburgh,2806,15.69,Dry
2026-05-15,S001,Nova London Bridge,London,5415,16.47,Dry
2026-05-15,S002,Nova Manchester Arndale,Manchester,3819,12.06,Dry
2026-05-15,S003,Nova Birmingham Bullring,Birmingham,4148,19.02,Dry
2026-05-15,S004,Nova Bristol Cabot,Bristol,2798,13.71,Cold
2026-05-15,S005,Nova Edinburgh Princes,Edinburgh,3460,14.04,Dry
2026-05-16,S001,Nova London Bridge,London,6060,11.69,Dry
2026-05-16,S002,Nova Manchester Arndale,Manchester,4784,17.34,Cold
2026-05-16,S003,Nova Birmingham Bullring,Birmingham,4368,11.86,Rain
2026-05-16,S004,Nova Bristol Cabot,Bristol,4118,16.26,Sunny
2026-05-16,S005,Nova Edinburgh Princes,Edinburgh,3903,17.31,Dry
2026-05-17,S001,Nova London Bridge,London,6144,13.16,Dry
2026-05-17,S002,Nova Manchester Arndale,Manchester,4539,11.82,Sunny
2026-05-17,S003,Nova Birmingham Bullring,Birmingham,4823,18.37,Dry
2026-05-17,S004,Nova Bristol Cabot,Bristol,3304,18.67,Dry
2026-05-17,S005,Nova Edinburgh Princes,Edinburgh,3484,19.16,Cold
2026-05-18,S001,Nova London Bridge,London,3521,11.19,Cold
2026-05-18,S002,Nova Manchester Arndale,Manchester,2655,17.01,Dry
2026-05-18,S003,Nova Birmingham Bullring,Birmingham,3044,17.97,Dry
2026-05-18,S004,Nova Bristol Cabot,Bristol,1620,12.58,Rain
2026-05-18,S005,Nova Edinburgh Princes,Edinburgh,2469,12.14,Dry
2026-05-19,S001,Nova London Bridge,London,3792,13.93,Cold
2026-05-19,S002,Nova Manchester Arndale,Manchester,3063,12.01,Dry
2026-05-19,S003,Nova Birmingham Bullring,Birmingham,3043,16.6,Dry
2026-05-19,S004,Nova Bristol Cabot,Bristol,1779,17.47,Rain
2026-05-19,S005,Nova Edinburgh Princes,Edinburgh,2459,18.34,Dry
2026-05-20,S001,Nova London Bridge,London,3836,16.77,Dry
2026-05-20,S002,Nova Manchester Arndale,Manchester,3210,17.63,Sunny
2026-05-20,S003,Nova Birmingham Bullring,Birmingham,3491,16.69,Dry
2026-05-20,S004,Nova Bristol Cabot,Bristol,1668,17.93,Rain
2026-05-20,S005,Nova Edinburgh Princes,Edinburgh,2387,13.73,Dry
2026-05-21,S001,Nova London Bridge,London,4346,14.7,Dry
2026-05-21,S002,Nova Manchester Arndale,Manchester,3264,15.3,Dry
2026-05-21,S003,Nova Birmingham Bullring,Birmingham,2907,11.64,Rain
2026-05-21,S004,Nova Bristol Cabot,Bristol,2291,17.87,Dry
2026-05-21,S005,Nova Edinburgh Princes,Edinburgh,2086,18.37,Rain
2026-05-22,S001,Nova London Bridge,London,5100,17.31,Dry
2026-05-22,S002,Nova Manchester Arndale,Manchester,3738,14.49,Dry
2026-05-22,S003,Nova Birmingham Bullring,Birmingham,4160,17.49,Dry
2026-05-22,S004,Nova Bristol Cabot,Bristol,3296,17.21,Sunny
2026-05-22,S005,Nova Edinburgh Princes,Edinburgh,3883,16.54,Sunny
2026-05-23,S001,Nova London Bridge,London,6789,19.4,Dry
2026-05-23,S002,Nova Manchester Arndale,Manchester,4899,12.37,Dry
2026-05-23,S003,Nova Birmingham Bullring,Birmingham,5450,12.26,Dry
2026-05-23,S004,Nova Bristol Cabot,Bristol,3463,15.74,Dry
2026-05-23,S005,Nova Edinburgh Princes,Edinburgh,3848,15.77,Dry
2026-05-24,S001,Nova London Bridge,London,4656,15.86,Rain
2026-05-24,S002,Nova Manchester Arndale,Manchester,4060,13.08,Dry
2026-05-24,S003,Nova Birmingham Bullring,Birmingham,3896,13.22,Rain
2026-05-24,S004,Nova Bristol Cabot,Bristol,3150,16.62,Dry
2026-05-24,S005,Nova Edinburgh Princes,Edinburgh,3930,16.75,Dry
2026-05-25,S001,Nova London Bridge,London,4077,12.06,Dry
2026-05-25,S002,Nova Manchester Arndale,Manchester,2709,12.04,Dry
2026-05-25,S003,Nova Birmingham Bullring,Birmingham,2413,14.25,Rain
2026-05-25,S004,Nova Bristol Cabot,Bristol,2133,16.44,Dry
2026-05-25,S005,Nova Edinburgh Princes,Edinburgh,2474,12.19,Dry
