Txn_ID,Txn_Date,Period,Account_Code,Description,Site_Code,Department,Amount_GBP
104299,2025-08-22,FY25-08,6110,Business Rates,S004,,-713.79
106141,2025-11-28,FY25-11,7000, Depreciation,S003,,-818.76
104585,2025-09-08,FY25-09,4040,Events & Hire Revenue,S004,FOOD_BEV,2860.73
100733,2025-02-19,FY25-02,5000,Cost of Goods Sold - F&B,S003,RETAIL,-3865.29
106014,2025-11-21,FY25-11,6200,Utilities - Electricity,S003,,-823.42
102294,2025-05-19,FY25-05,4010,Retail Merchandise Revenue,S004,MEMBERSHIP,2634.56
105362,2025-10-28,FY25-10,6100,Property Rent,S003,,-2564.88
102545,2025-05-23,FY25-05,6010,Employer NI & Pension,S002,,-1094.81
101880,2025-04-15,FY25-04,5000,Cost of Goods Sold - F&B,S005,MEMBERSHIP,-3682.97
106143,2025-11-12,FY25-11,7000,Depreciation,S003,,-818.76
104520,2025-09-22,FY25-09,4020,Entertainment Revenue,S005,RETAIL,10477.53
105323,2025-10-12,FY25-10,6010,Employer NI & Pension,S004,,-1170.09
104237,2025-08-16,FY25-08,6100,Property Rent,S001,,-3523.12
105267,2025-10-26,FY25-10,6000,Wages & Salaries,S003,,-9647.86
101684,2025-04-29,FY25-04,4000,Food & Beverage Revenue,S004,EVENTS,9429.66
101519,2025-03-20,FY25-03,6200,Utilities - Electricity,S003,,-1192.66
103266,2025-06-06,FY25-06,6400,Repairs & Maintenance,S003,,-1231.24
103037,2025-06-20,FY25-06,5010,Cost of Goods Sold - Retail,S005,RETAIL,-2251.44
101294,2025-03-02,FY25-03,5000,Cost of Goods Sold - F&B,S002,FOOD_BEV,-4553.53
106476,2025-12-09,FY25-12,6000,Wages & Salaries,S001,,-11338.77
102819,2025-06-08,FY25-06,4000,Food & Beverage Revenue,S004,,9336.72
,,,,,,,
103983,2025-08-07,FY25-08,4020,Entertainment Revenue,S002,RETAIL,12739.96
101002,2025-02-08,FY25-02,6999,Marketing & Promotions,S003,,-2130.27
101244,2025-03-15,FY25-03,4040,Events & Hire Revenue,S001,EVENTS,1848.8
102621,2025-05-07,FY25-05,6110,Business Rates,S004,,-1600.25
102250,2025-05-25,FY25-05,4000,Food & Beverage Revenue,S004,FOOD_BEV,24549.11
100844,2025-02-21,FY25-02,6010,Employer NI & Pension,S001,,-1286.35
101916,2025-04-24,FY25-04,5010,Cost of Goods Sold - Retail,S005,EVENTS,-3927.79
103915,2025-08-28,FY25-08,4000,Food & Beverage Revenue,S002,RETAIL,23053.02
103256,2025-06-28,FY25-06,6300,Marketing & Promotions,S005,,-616.03
104091,2025-08-31,FY25-08,5000,Cost of Goods Sold - F&B,S002,MEMBERSHIP,-6644.36
105510,2025-10-20,FY25-10,6400,Repairs & Maintenance,S001,,-2411.47
101008,2025-02-13,FY25-02,6400,Repairs & Maintenance,S002,,-3818.16
104447,2025-09-29,FY25-09,4000,Food & Beverage Revenue,S002,ENTERTAINMENT,31947.08
105068,2025-10-24,FY25-10,4020,Entertainment Revenue,S004,RETAIL,5746.06
104011,2025-08-04,FY25-08,4020,Entertainment Revenue,S005,MEMBERSHIP,6790.18
102409,2025-05-10,FY25-05,4040,Events & Hire Revenue,S004,,1236.43
101776,2025-04-21,FY25-04,4030,Membership Revenue,S003,MEMBERSHIP,9503.79
103466,2025-07-17,FY25-07,4030,Membership Revenue,S001,FOOD_BEV,2824.08
104547,2025-09-23,FY25-09,4030,Membership Revenue,S003,FOOD_BEV,2875.72
101132,2025-03-23,FY25-03,4010,Retail Merchandise Revenue,S002,EVENTS,3260.02
102880,2025-06-08,FY25-06,4020,Entertainment Revenue,S002,EVENTS,27750.44
101420,2025-03-29,FY25-03,6010,Employer NI & Pension  ,S002,,-1112.14
101249,2025-03-04,FY25-03,4040,Events & Hire Revenue,S001,EVENTS,1848.8
104484,2025-09-22,FY25-09,4010,Retail Merchandise Revenue,S003,RETAIL,6628.6
104039,2025-08-23,FY25-08,4030,Membership Revenue,S005,EVENTS,2425.2
101195,2025-03-02,FY25-03,4030,Membership Revenue,S001,FOOD_BEV,3137.76
101974,2025-04-13,FY25-04,6010,EMPLOYER NI & PENSION,S002,,-1327.31
103916,2025-08-04,FY25-08,4000,Food & Beverage Revenue,S003,MEMBERSHIP,51893.93
102452,2025-05-13,FY25-05,5000,Cost of Goods Sold - F&B,S004,ENTERTAINMENT,-12316.44
100144,2025-01-10,FY25-01,4040,Events & Hire Revenue,S002,MEMBERSHIP,1204.32
101865,2025-04-01,FY25-04,5000,COST OF GOODS SOLD - F&B,S004,RETAIL,-3661.27
106560,2025-12-04,FY25-12,6100,Property Rent  ,S002,,-9785.97
100413,2025-01-17,FY25-01,6200,Utilities - Electricity,S005,,-700.05
103594,2025-07-15,FY25-07,5010,Cost of Goods Sold - Retail,S001,ENTERTAINMENT,-4701.03
101993,2025-04-24,FY25-04,6010,Employer NI & Pension  ,S005,,-1626.98
105672,2025-11-03,FY25-11,4020,Entertainment Revenue,S005,FOOD_BEV,24059.4
105108,2025-10-18,FY25-10,4030,Membership Revenue,S003,FOOD_BEV,3711.47
101339,2025-03-07,FY25-03,5010,Cost of Goods Sold - Retail,S004,RETAIL,-1845.28
100072,2025-01-22,FY25-01,4020,Entertainment Revenue,S001,RETAIL,10368.78
104511,2025-09-03,FY25-09,4020,Entertainment Revenue,S002,ENTERTAINMENT,7531.22
100500,2025-01-06,FY25-01,7000,Depreciation,S003,,-980.52
106610,2025-12-30,FY25-12,6110,Business Rates,S004,,-556.3
104427,2025-08-28,FY25-08,7000,Depreciation,S004,,-1358.37
102370,2025-05-18,FY25-05,4030,Membership Revenue,S005,MEMBERSHIP,1985.92
106514,2025-12-17,FY25-12,6010,Employer NI & Pension,S001,,-1398.08
105835,2025-11-22,FY25-11,6000,Wages & Salaries,S002,,-6334.56
105338,2025-10-10,FY25-10,6100,Property Rent,S001,,-3006.41
104613,2025-09-19,FY25-09,5000,Cost of Goods Sold - F&B,S004,ENTERTAINMENT,-3195.43
105215,2025-10-22,FY25-10,5010,Cost of Goods Sold - Retail,S002,MEMBERSHIP,-3520.87
102414,2025-05-06,FY25-05,4040,Events & Hire Revenue  ,S004,ENTERTAINMENT,1236.43
101637,2025-03-09,FY25-03,7000,Depreciation,S004,,-554.2
103815,2025-07-13,FY25-07,6300,Marketing & Promotions,S003,,-2287.43
101888,2025-04-04,FY25-04,5010,Cost of Goods Sold - Retail,S001,ENTERTAINMENT,-2323.53
101932,2025-04-15,FY25-04,6000,Wages & Salaries,S002,,-11471.39
102596,2025-05-22,FY25-05,6100,Property Rent,S005,,-6221.79
101754,2025-04-12,FY25-04,4020,Entertainment Revenue,S004,ENTERTAINMENT,8402.06
103007,2025-06-18,FY25-06,5000,Cost of Goods Sold - F&B,S004,RETAIL,-5613.5
105471,2025-10-06,FY25-10,6210,Utilities - Gas/Water,S004,,-1769.27
100077,2025-01-25,FY25-01,4020,Entertainment Revenue,S002,EVENTS,16672.88
106212,2025-12-22,FY25-12,4010,Retail Merchandise Revenue,S002,EVENTS,7202.22
102147,2025-04-17,FY25-04,6300,Marketing & Promotions,S004,,-1505.16
105284,2025-10-20,FY25-10,6000,Wages & Salaries,S004,,-5847.27
102290,2025-05-02,FY25-05,4010,Retail Merchandise Revenue,S004,RETAIL,2634.56
100925,2025-02-12,FY25-02,6110,Business Rates,S003,,-735.2
100216,2025-01-25,FY25-01,5010,Cost of Goods Sold - Retail,S005,EVENTS,-1880.98
104126,2025-08-02,FY25-08,5010, Cost of Goods Sold - Retail,S001,MEMBERSHIP,-8035.35
106504,2025-12-19,FY25-12,6000,Wages & Salaries,S005,,-23821.07
102205,2025-04-14,FY25-04,7000,Depreciation,S003,,-1466.92
102733,2025-05-11,FY25-05,6700,Professional Fees,S001,,-1888.25
105938,2025-11-26,FY25-11,6100,PROPERTY RENT,S003,,-2654.03
106235,2025-12-13,FY25-12,4010,Retail Merchandise Revenue,S004,EVENTS,4792.11
103628,2025-07-24,FY25-07,5010,Cost of Goods Sold - Retail,S005,ENTERTAINMENT,-2457.41
106455,2025-12-02,FY25-12,5010,Cost of Goods Sold - Retail,S003,MEMBERSHIP,-3270.73
106699,2025-12-28,FY25-12,6300,Marketing & Promotions,S003,,-964.5
105347,2025-10-13,FY25-10,6100,Property Rent,S002,,-2304.5
100062,2025-01-22,FY25-01,4010,Retail Merchandise Revenue,S004,ENTERTAINMENT,3952.18
100793,2025-02-18,FY25-02,5010,Cost of Goods Sold - Retail,S004,ENTERTAINMENT,-1305.65
101381,2025-03-08,FY25-03,6000,Wages & Salaries,S004,,-5835.65
104156,2025-08-25,FY25-08,5010,Cost of Goods Sold - Retail  ,S005,RETAIL,-2535.68
103468,2025-07-02,FY25-07,4030,Membership Revenue,S001,ENTERTAINMENT,2824.08
106505,2025-12-04,FY25-12,6010,Employer NI & Pension,S001,,-1398.08
103596,2025-07-09,FY25-07,5010,Cost of Goods Sold - Retail,S001,FOOD_BEV,-4701.03
103950,2025-08-09,FY25-08,4010,Retail Merchandise Revenue,S002,ENTERTAINMENT,8142.23
102463,2025-05-12,FY25-05,5010,Cost of Goods Sold - Retail,S001,MEMBERSHIP,-6250.13
103300,2025-06-14,FY25-06,6700,Professional Fees,S004,,-396.65
104589,2025-09-25,FY25-09,5000,Cost of Goods Sold - F&B,S001,FOOD_BEV,-10810.53
103493,2025-07-12,FY25-07,4030,Membership Revenue,S003,EVENTS,2548.6
102159,2025-04-30,FY25-04,6500,IT & Software Licences,S001,,-1840.59
106076,2025-11-29,FY25-11,6300,Marketing & Promotions,S005,,-715.5
105554,2025-10-30,FY25-10,7000,Depreciation,S002,,-2042.83
106125,2025-11-05,FY25-11,7000,Depreciation,S001,,-1172.35
100145,2025-01-12,FY25-01,4040,Events & Hire Revenue,S003,ENTERTAINMENT,1121.72
102155,2025-04-01,FY25-04,5099, Repairs & Maintenance,S003,,-1862.7
103485,2025-07-21,FY25-07,4030,Membership Revenue,S003,FOOD_BEV,2548.6
104197,2025-08-18,FY25-08,6010,Employer NI & Pension,S001,,-1290.1
105728,2025-11-18,FY25-11,4040,Events & Hire Revenue,S004,MEMBERSHIP,4027.72
104816,2025-09-01,FY25-09,6200,Utilities - Electricity,S001,,-1059.31
106112,2025-11-26,FY25-11,6600,Insurance  ,S005,,-824.04
100497,2025-01-29,FY25-01,7000,Depreciation,S002,,-755.48
106540,2025-12-16,FY25-12,6010,Employer NI & Pension,S004,,-802.52
106704,2025-12-01,FY25-12,6300,Marketing & Promotions,S004,,-1772.75
100479,2025-01-01,FY25-01,7000,Depreciation,S001,,-956.23
102299,2025-05-04,FY25-05,4010,Retail Merchandise Revenue,S005,EVENTS,7363.06
106596,2025-12-22,FY25-12,6110,Business Rates,S002,,-772.39
101375,2025-03-20,FY25-03,6000,Wages & Salaries,S002,,-7029.85
106446,2025-12-15,FY25-12,5010,Cost of Goods Sold - Retail,S002,ENTERTAINMENT,-6579.95
103104,2025-06-28,FY25-06,6010,Employer NI & Pension,S005,,-981.58
106410,2025-12-06,FY25-12,5000,Cost of Goods Sold - F&B  ,S003,ENTERTAINMENT,-5456.62
105558,2025-10-30,FY25-10,7000,Depreciation,S003,,-2244.57
104953,2025-09-01,FY25-09,7000,DEPRECIATION,S004,,-972.1
102740,2025-05-03,FY25-05,6700,Professional Fees,S005,,-465.49
106071,2025-11-07,FY25-11,6300,Marketing & Promotions,S004,,-1388.73
103830,2025-07-29,FY25-07,6300,Marketing & Promotions,S005,,-1956.57
100756,2025-02-11,FY25-02,5000,Cost of Goods Sold - F&B,S005,MEMBERSHIP,-2399.43
105929,2025-11-13,FY25-11,6100,Property Rent,S003,,-2654.03
104967,2025-10-02,FY25-10,4000,Food & Beverage Revenue,S001,FOOD_BEV,11440.62
100573,2025-02-11,FY25-02,4010,Retail Merchandise Revenue,S003,MEMBERSHIP,3888.66
106393,2025-12-28,FY25-12,5000,Cost of Goods Sold - F&B,S002,MEMBERSHIP,-5755.53
102785,2025-05-24,FY25-05,7000,Depreciation,S005,,-633.62
101314,2025-03-10,FY25-03,5000,Cost of Goods Sold - F&B,S004,ENTERTAINMENT,-9380.1
100623,2025-02-27,FY25-02,4020,Entertainment Revenue,S005,ENTERTAINMENT,7057.36
106348,2025-12-13,FY25-12,4040,Events & Hire Revenue,S002,RETAIL,2357.58
102755,2025-05-11,FY25-05,7000,Depreciation,S002,,-1404.59
105708,2025-11-25,FY25-11,4030,Membership Revenue,S005,FOOD_BEV,2308.07
100972,2025-02-05,FY25-02,6200,UTILITIES - ELECTRICITY  ,S004,,-1215.56
101023,2025-02-16,FY25-02,6500,IT & Software Licences,S003,,-1558.28
100436,2025-01-10,FY25-01,6300,Marketing & Promotions,S005,,-1012.37
103396,2025-07-10,FY25-07,4010,Retail Merchandise Revenue,S001,RETAIL,4321.17
103118,2025-06-26,FY25-06,6100,Property Rent,S001,,-6410.63
106541,2025-12-01,FY25-12,6010, Employer NI & Pension,S004,,-802.52
102560,2025-05-04,FY25-05,6010,Employer NI & Pension,S004,,-1367.92
101404,2025-03-13,FY25-03,6010,Employer NI & Pension,S001,,-1332.74
102121,2025-04-02,FY25-04,6300,Marketing & Promotions,S001,,-702.85
100586,2025-02-22,FY25-02,4010,RETAIL MERCHANDISE REVENUE,S005,ENTERTAINMENT,3029.36
106548,2025-12-10,FY25-12,6010,Employer NI & Pension,S005,,-1177.34
105681,2025-11-16,FY25-11,4030,Membership Revenue,S003,RETAIL,2746.35
101759,2025-04-08,FY25-04,4020,Entertainment Revenue,S005,MEMBERSHIP,22313.38
106355,2025-12-31,FY25-12,4040,Events & Hire Revenue,S003,RETAIL,3739.2
100694,2025-02-04,FY25-02,4040,Events & Hire Revenue,S003,FOOD_BEV,1129.39
103606,2025-07-13,FY25-07,5010,Cost of Goods Sold - Retail,S002,,-2114.41
105985,2025-11-12,FY25-11,6110,Business Rates,S004,,-553.78
106788,2025-12-12,FY25-12,7000,Depreciation,S003,,-1292.33
103592,2025-07-03,FY25-07,5000,Cost of Goods Sold - F&B,S005,RETAIL,-5493.54
100064,2025-01-19,FY25-01,4010,Retail Merchandise Revenue,S005,MEMBERSHIP,5540.14
103600,2025-07-10,FY25-07,5010,Cost of Goods Sold - Retail  ,S001,,-4701.03
104790,2025-09-17,FY25-09,6110,Business Rates,S001,,-2563.53
104647,2025-09-03,FY25-09,5010,Cost of Goods Sold - Retail,S004,ENTERTAINMENT,-1615.47
100631,2025-02-14,FY25-02,4030,Membership Revenue,S001,ENTERTAINMENT,6863.71
105762,2025-11-16,FY25-11,5000,Cost of Goods Sold - F&B,S004,EVENTS,-2729.6
104064,2025-08-20,FY25-08,4040,Events & Hire Revenue,S003,,1507.86
105226,2025-10-29,FY25-10,5010,Cost of Goods Sold - Retail,S004,EVENTS,-1779.13
106335,2025-12-28,FY25-12,4040,Events & Hire Revenue,S001,MEMBERSHIP,3187.42
103239,2025-06-18,FY25-06,6300,Marketing & Promotions,S002,,-1316.61
101011,2025-02-15,FY25-02,6400,Repairs & Maintenance,S003,,-1348.74
106452,2025-12-10,FY25-12,5010,Cost of Goods Sold - Retail,S003,EVENTS,-3270.73
103846,2025-07-19,FY25-07,6500,IT & Software Licences,S003,,-3144.57
105717,2025-11-06,FY25-11,4040,Events & Hire Revenue,S001,,2883.72
104850,2025-09-02,FY25-09,6210,Utilities - Gas/Water,S002,,-669.41
104784,2025-09-30,FY25-09,6100,Property Rent,S005,,-2692.39
100317,2025-01-09,FY25-01,6100,Property Rent,S004,,-5448.29
102773,2025-05-06,FY25-05,7000,Depreciation,S004,,-1097.67
103036,2025-06-25,FY25-06,5010,Cost of Goods Sold - Retail,S004,EVENTS,-4653.48
105812,2025-11-01,FY25-11,5010,Cost of Goods Sold - Retail,S005,ENTERTAINMENT,-3199.56
101439,2025-03-27,FY25-03,6100,Property Rent,S001,,-3017.93
103760,2025-07-23,FY25-07,5099,Business Rates,S003,,-1449.29
101067,2025-02-18,FY25-02,7000,DEPRECIATION,S003,,-1799.44
103895,2025-07-15,FY25-07,7000,Depreciation,S004,,-569.39
100194,2025-01-22,FY25-01,5010,Cost of Goods Sold - Retail,S002,FOOD_BEV,-1654.73
105604,2025-11-25,FY25-11,4000, Food & Beverage Revenue,S005,RETAIL,19905.43
105124,2025-10-31,FY25-10,4030,Membership Revenue,S005,MEMBERSHIP,2147.18
100690,2025-02-13,FY25-02,4040,Events & Hire Revenue,S003,EVENTS,1129.39
101559,2025-03-31,FY25-03,6300,Marketing & Promotions,S005,,-2157.43
106154,2025-11-13,FY25-11,7000,Depreciation,S004,,-661.37
104742,2025-09-12,FY25-09,6010,Employer NI & Pension,S005,,-833.04
102261,2025-05-22,FY25-05,4000,Food & Beverage Revenue,S005,ENTERTAINMENT,11545.77
101887,2025-04-01,FY25-04,5010,Cost of Goods Sold - Retail,S001,EVENTS,-2323.53
101059,2025-02-23,FY25-02,7000, Depreciation,S002,,-1634.19
106214,2025-12-07,FY25-12,4010,Retail Merchandise Revenue,S002,EVENTS,7202.22
105870,2025-11-09,FY25-11,6000,Wages & Salaries,S005,,-5979.5
104859,2025-09-22,FY25-09,6300,Marketing & Promotions,S001,,-1334.64
103413,2025-07-24,FY25-07,4010,Retail Merchandise Revenue  ,S004,FOOD_BEV,10737.84
106745,2025-12-09,FY25-12,6600,Insurance,S004,,-500.0
104610,2025-09-29,FY25-09,5000,Cost of Goods Sold - F&B,S004,MEMBERSHIP,-3195.43
105577,2025-11-01,FY25-11,4000,Food & Beverage Revenue,S001,MEMBERSHIP,19337.25
101575,2025-03-28,FY25-03,6500,IT & Software Licences,S003,,-1038.83
101161,2025-03-28,FY25-03,4010,Retail Merchandise Revenue,S005,ENTERTAINMENT,2801.69
101560,2025-03-13,FY25-03,6400,Repairs & Maintenance,S001,,-4744.5
103845,2025-07-27,FY25-07,6500,IT & Software Licences,S002,,-2940.21
104546,2025-09-15,FY25-09,4030,Membership Revenue,S003,MEMBERSHIP,2875.72
103186,2025-06-23,FY25-06,6200,Utilities - Electricity,S001,,-1081.26
100248,2025-01-20,FY25-01,6000,WAGES & SALARIES,S004,,-20652.65
103312,2025-06-06,FY25-06,7000,Depreciation,S002,,-1040.26
100555,2025-02-14,FY25-02,4000,Food & Beverage Revenue,S005,MEMBERSHIP,8554.39
104895,2025-09-08,FY25-09,6400,Repairs & Maintenance,S005,,-1105.0
103885,2025-07-14,FY25-07,7000,Depreciation,S004,,-569.39
105715,2025-11-14,FY25-11,4040,Events & Hire Revenue,S001,FOOD_BEV,2883.72
104910,2025-09-22,FY25-09,6600,Insurance,S002,,-962.92
102693,2025-05-24,FY25-05,6300,Marketing & Promotions,S004,,-468.42
104557,2025-09-07,FY25-09,4030,Membership Revenue,S004,FOOD_BEV,1955.68
105652,2025-11-06,FY25-11,4020,Entertainment Revenue,S001,FOOD_BEV,9538.95
102384,2025-05-17,FY25-05,4040,Events & Hire Revenue,S001,MEMBERSHIP,2369.84
106749,2025-12-14,FY25-12,6700,Professional Fees,S001,,-1019.74
100666,2025-02-18,FY25-02,4030,Membership Revenue,S005,EVENTS,3008.63
102212,2025-04-11,FY25-04,7000,Depreciation,S004,,-746.69
103884,2025-07-26,FY25-07,7000,Depreciation,S004,,-569.39
104966,2025-10-03,FY25-10,4000,FOOD & BEVERAGE REVENUE,S001,FOOD_BEV,11440.62
103112,2025-06-13,FY25-06,6010,Employer NI & Pension,S005,,-981.58
,,,,,,,
103741,2025-07-04,FY25-07,6110,Business Rates,S001,,-2611.26
103102,2025-06-28,FY25-06,6010,Employer NI & Pension,S004,,-2022.21
,,,,,,,
100421,2025-01-06,FY25-01,6210,Utilities - Gas/Water,S002,,-1044.0
106080,2025-11-25,FY25-11,6300,Marketing & Promotions,S005,,-715.5
102568,2025-05-27,FY25-05,6010,EMPLOYER NI & PENSION,S005,,-828.05
102519,2025-05-03,FY25-05,6000,Wages & Salaries,S004,,-10854.18
104195,2025-08-14,FY25-08,6010,Employer NI & Pension,S001,,-1290.1
103028,2025-06-03,FY25-06,5010,Cost of Goods Sold - Retail,S003,EVENTS,-4885.18
102489,2025-05-21,FY25-05,5010,Cost of Goods Sold - Retail,S005,RETAIL,-1731.02
103458,2025-07-05,FY25-07,4020,Entertainment Revenue,S005,RETAIL,7831.2
103079,2025-06-10,FY25-06,6010,Employer NI & Pension,S001,,-2633.55
106185,2025-12-27,FY25-12,4000,Food & Beverage Revenue,S003,,28624.23
100832,2025-02-25,FY25-02,6000,Wages & Salaries,S005,,-8593.48
102500,2025-05-04,FY25-05,6000,Wages & Salaries,S001,,-13842.58
100765,2025-02-14,FY25-02,5010,Cost of Goods Sold - Retail,S002,ENTERTAINMENT,-1466.86
101814,2025-04-15,FY25-04,4040,Events & Hire Revenue,S003,ENTERTAINMENT,3385.77
105090,2025-10-28,FY25-10,4030,MEMBERSHIP REVENUE,S001,,4079.33
106522,2025-12-15,FY25-12,6010,Employer NI & Pension,S003,,-1052.78
104242,2025-08-12,FY25-08,6100,Property Rent,S001,,-3523.12
104245,2025-08-08,FY25-08,6100,Property Rent,S001,,-3523.12
101094,2025-03-19,FY25-03,4000,Food & Beverage Revenue,S001,,14314.66
102238,2025-05-01,FY25-05,4000,Food & Beverage Revenue,S002,EVENTS,11656.23
103145,2025-06-19,FY25-06,6100,Property Rent,S005,,-2296.86
101431,2025-03-22,FY25-03,6010,Employer NI & Pension,S005,,-2483.35
100149,2025-01-15,FY25-01,4040, Events & Hire Revenue,S003,RETAIL,1121.72
102502,2025-05-25,FY25-05,6000,Wages & Salaries,S002,,-6564.86
104710,2025-09-01,FY25-09,6010,Employer NI & Pension,S001,,-2613.88
101009,2025-02-19,FY25-02,6400,Repairs & Maintenance,S003,,-1348.74
101583,2025-03-30,FY25-03,6600,Insurance,S003,,-653.2
104725,2025-09-02,FY25-09,6010,Employer NI & Pension,S004,,-750.9
104125,2025-08-09,FY25-08,5010,Cost of Goods Sold - Retail,S001,ENTERTAINMENT,-8035.35
102767,2025-05-15,FY25-05,7000,Depreciation,S003,,-858.35
104508,2025-09-29,FY25-09,4020,Entertainment Revenue,S002,ENTERTAINMENT,7531.22
101508,2025-03-16,FY25-03,6200,Utilities - Electricity,S001,,-1412.2
102002,2025-04-05,FY25-04,6100,Property Rent,S002,,-5825.78
106689,2025-12-19,FY25-12,6300,Marketing & Promotions,S001,,-4073.32
104517,2025-09-27,FY25-09,4020,Entertainment Revenue,S004,EVENTS,19829.44
104569,2025-09-13,FY25-09,4040,Events & Hire Revenue,S001,ENTERTAINMENT,3254.56
101412,2025-03-09,FY25-03,6010,Employer NI & Pension,S002,,-1112.14
102347,2025-05-05,FY25-05,4030,Membership Revenue,S001,,2982.71
103702,2025-07-27,FY25-07,6010,Employer NI & Pension,S005,,-1309.38
100116,2025-01-18,FY25-01,4030,Membership Revenue,S002,MEMBERSHIP,2707.63
102224,2025-05-29,FY25-05,4000,Food & Beverage Revenue,S001,MEMBERSHIP,45308.49
106161,2025-11-12,FY25-11,7000,Depreciation,S004,,-661.37
105396,2025-10-14,FY25-10,6110,Business Rates,S002,,-679.06
101715,2025-04-02,FY25-04,4010,Retail Merchandise Revenue,S004,MEMBERSHIP,4800.95
101832,2025-04-10,FY25-04,4040,Events & Hire Revenue,S005,ENTERTAINMENT,1428.32
104618,2025-09-17,FY25-09,5010,Cost of Goods Sold - Retail,S001,ENTERTAINMENT,-2410.74
103029,2025-06-30,FY25-06,5010,Cost of Goods Sold - Retail,S003,RETAIL,-4885.18
101038,2025-02-27,FY25-02,6600,Insurance,S005,,-867.26
100766,2025-02-08,FY25-02,5010,Cost of Goods Sold - Retail,S002,ENTERTAINMENT,-1466.86
105143,2025-10-15,FY25-10,4040,Events & Hire Revenue,S001,ENTERTAINMENT,2237.33
102682,2025-05-11,FY25-05,6300,Marketing & Promotions,S003,,-672.57
102692,2025-05-05,FY25-05,6300,Marketing & Promotions,S004,,-468.42
104172,2025-08-22,FY25-08,6000,Wages & Salaries,S003,,-8026.55
105685,2025-11-11,FY25-11,4030,Membership Revenue,S003,FOOD_BEV,2746.35
103704,2025-07-06,FY25-07,6010,Employer NI & Pension,S005,,-1309.38
104806,2025-09-13,FY25-09,6110,Business Rates  ,S004,,-1731.55
105025,2025-10-06,FY25-10,4010,Retail Merchandise Revenue,S002,MEMBERSHIP,5009.9
100691,2025-02-08,FY25-02,4040,Events & Hire Revenue,S003,MEMBERSHIP,1129.39
101479,2025-03-06,FY25-03,6110,Business Rates,S002,,-1345.82
100706,2025-02-12,FY25-02,4040,Events & Hire Revenue,S004,MEMBERSHIP,769.79
100681,2025-02-19,FY25-02,4040,Events & Hire Revenue,S002,EVENTS,1484.83
105454,2025-10-30,FY25-10,6200,Utilities - Electricity,S005,,-525.99
101742,2025-04-19,FY25-04,4020,Entertainment Revenue,S002,ENTERTAINMENT,7546.42
105969,2025-11-01,FY25-11,6110,Business Rates,S002,,-823.88
105673,2025-11-09,FY25-11,4030,Membership Revenue,S001,RETAIL,11350.16
106722,2025-12-16,FY25-12,6400,Repairs & Maintenance,S003,,-1321.52
104860,2025-09-11,FY25-09,6300,Marketing & Promotions,S001,,-1334.64
